Sport,Season,Rank,Team,W,L
WSB,2016-17,1,Oregon,54,8
WSB,2016-17,2,UCLA,48,15
WSB,2016-17,3,Florida,58,10
WSB,2016-17,4,Washington,50,14
WSB,2016-17,5,Arizona,52,9
WSB,2016-17,6,Oklahoma,61,9
WSB,2016-17,7,Auburn,49,12
WSB,2016-17,8,Florida St.,55,8
WSB,2016-17,9,Baylor,48,15
WSB,2016-17,10,Texas A&M,47,13
WSB,2016-17,11,LSU,48,22
WSB,2016-17,12,Tennessee,48,12
WSB,2016-17,13,Minnesota,56,5
WSB,2016-17,14,Alabama,46,18
WSB,2016-17,15,James Madison,52,8
WSB,2016-17,16,Utah,37,16
WSB,2016-17,17,Louisiana,47,8
WSB,2016-17,18,Kentucky,39,19
WSB,2016-17,19,Ole Miss,43,20
WSB,2016-17,20,Michigan,43,13
WSB,2016-17,21,BYU,46,13
WSB,2016-17,22,South Carolina,34,25
WSB,2016-17,23,California,32,24
WSB,2016-17,24,Georgia,35,23
WSB,2016-17,25,Tulsa,41,17
WSB,2016-17,26,Arizona St.,31,22
WSB,2016-17,27,Illinois,39,20
WSB,2016-17,28,Oklahoma St.,38,25
WSB,2016-17,29,Texas St.,42,17
WSB,2016-17,30,Texas,33,26
WSB,2016-17,31,Marshall,42,12
WSB,2016-17,32,North Carolina,40,21
WSB,2016-17,33,Mississippi St.,36,22
WSB,2016-17,34,Jacksonville St.,41,12
WSB,2016-17,35,Arkansas,31,24
WSB,2016-17,36,Ohio St.,35,18
WSB,2016-17,37,Missouri,29,28
WSB,2016-17,38,USC Upstate,45,13
WSB,2016-17,39,Notre Dame,34,23
WSB,2016-17,40,Wisconsin,35,17
WSB,2016-17,41,SIUE,41,13
WSB,2016-17,42,Fordham,46,17
WSB,2016-17,43,McNeese,43,18
WSB,2016-17,44,FIU,46,15
WSB,2016-17,45,San Diego St.,31,18
WSB,2016-17,46,Kennesaw St.,40,20
WSB,2016-17,47,Cal St. Fullerton,35,23
WSB,2016-17,48,Fresno St.,35,23
WSB,2016-17,49,Oregon St.,28,27
WSB,2016-17,50,South Fla.,32,24
WSB,2016-17,51,Saint Francis (PA),49,11
WSB,2016-17,52,Lipscomb,36,20
WSB,2016-17,53,San Jose St.,37,19
WSB,2016-17,54,Central Mich.,37,15
WSB,2016-17,55,Ohio,42,18
WSB,2016-17,56,South Ala.,35,20
WSB,2016-17,57,Fla. Atlantic,35,21
WSB,2016-17,58,Cal Poly,38,21
WSB,2016-17,59,Georgia St.,36,25
WSB,2016-17,60,Louisville,31,19
WSB,2016-17,61,Pittsburgh,24,23
WSB,2016-17,62,Illinois St.,33,24
WSB,2016-17,63,UCF,29,23
WSB,2016-17,64,Liberty,46,24
WSB,2016-17,65,Northwestern,25,29
WSB,2016-17,66,Hofstra,27,23
WSB,2016-17,67,Utah St.,33,18
WSB,2016-17,68,St. John's (NY),32,16
WSB,2016-17,69,CSUN,32,22
WSB,2016-17,70,Boston College,31,22
WSB,2016-17,71,Long Beach St.,23,28
WSB,2016-17,72,Syracuse,31,19
WSB,2016-17,73,Grand Canyon,36,18
WSB,2016-17,74,UNI,33,19
WSB,2016-17,75,Louisiana Tech,38,24
WSB,2016-17,76,Lehigh,36,20
WSB,2016-17,77,FGCU,30,30
WSB,2016-17,78,Wichita St.,32,20
WSB,2016-17,79,Houston,30,25
WSB,2016-17,80,Murray St.,36,20
WSB,2016-17,80,Kent St.,33,28
WSB,2016-17,82,Col. of Charleston,33,23
WSB,2016-17,83,Stanford,19,32
WSB,2016-17,84,North Florida,31,27
WSB,2016-17,85,Hawaii,29,23
WSB,2016-17,86,Northern Ill.,33,21
