Sport,Season,Rank,Team,W,L
WSB,2010-11,1,Arizona St.,60,6
WSB,2010-11,2,Florida,56,13
WSB,2010-11,3,Alabama,53,11
WSB,2010-11,4,Missouri,53,10
WSB,2010-11,5,California,45,13
WSB,2010-11,6,Georgia,51,14
WSB,2010-11,7,Texas,46,10
WSB,2010-11,8,Arizona,43,18
WSB,2010-11,9,Baylor,47,15
WSB,2010-11,10,Oklahoma,43,19
WSB,2010-11,11,Michigan,53,6
WSB,2010-11,12,Washington,37,16
WSB,2010-11,13,Tennessee,49,12
WSB,2010-11,14,Texas A&M,44,15
WSB,2010-11,15,Oklahoma St.,42,20
WSB,2010-11,16,Stanford,42,17
WSB,2010-11,17,Kentucky,40,16
WSB,2010-11,18,Oregon,42,16
WSB,2010-11,19,UCLA,36,19
WSB,2010-11,20,Houston,44,18
WSB,2010-11,21,Nebraska,41,14
WSB,2010-11,22,Georgia Tech,45,12
WSB,2010-11,23,Notre Dame,46,11
WSB,2010-11,24,LSU,40,18
WSB,2010-11,25,Louisville,38,20
WSB,2010-11,26,Syracuse,45,13
WSB,2010-11,27,Tulsa,46,15
WSB,2010-11,28,Auburn,40,19
WSB,2010-11,29,DePaul,41,15
WSB,2010-11,30,Indiana,37,18
WSB,2010-11,31,Texas Tech,42,16
WSB,2010-11,32,Maryland,40,19
WSB,2010-11,33,East Carolina,41,22
WSB,2010-11,34,La.-Lafayette,51,11
WSB,2010-11,35,Long Beach St.,38,18
WSB,2010-11,36,Fresno St.,35,19
WSB,2010-11,37,BYU,40,18
WSB,2010-11,38,UAB,39,19
WSB,2010-11,39,Illinois St.,36,19
WSB,2010-11,40,Fordham,42,19
WSB,2010-11,41,San Diego St.,34,21
WSB,2010-11,42,North Carolina,34,21
WSB,2010-11,43,Illinois,27,22
WSB,2010-11,44,Memphis,36,14
WSB,2010-11,45,Chattanooga,44,14
WSB,2010-11,46,Penn St.,31,24
WSB,2010-11,47,Longwood,37,13
WSB,2010-11,48,Jacksonville,44,16
WSB,2010-11,49,Florida St.,32,28
WSB,2010-11,50,New Mexico St.,44,17
WSB,2010-11,51,Kansas,31,22
WSB,2010-11,52,Virginia Tech,37,20
WSB,2010-11,53,Pacific,37,19
WSB,2010-11,54,Hofstra,40,13
WSB,2010-11,55,Hawaii,37,18
WSB,2010-11,56,South Fla.,33,21
WSB,2010-11,57,A&M-Corpus Christi,41,19
WSB,2010-11,58,Massachusetts,29,19
WSB,2010-11,59,Pittsburgh,34,17
WSB,2010-11,60,FIU,31,27
WSB,2010-11,61,Fla. Atlantic,34,25
WSB,2010-11,62,Purdue,30,18
WSB,2010-11,63,Northwestern,23,20
WSB,2010-11,64,Southern Ill.,36,17
WSB,2010-11,65,Virginia,24,31
WSB,2010-11,66,South Ala.,37,17
WSB,2010-11,67,Iowa,27,24
WSB,2010-11,68,Lipscomb,30,20
WSB,2010-11,69,Mississippi St.,24,32
WSB,2010-11,70,Iowa St.,21,28
WSB,2010-11,71,North Carolina St.,26,23
WSB,2010-11,72,Wisconsin,30,23
WSB,2010-11,73,Texas St.,33,25
WSB,2010-11,74,Minnesota,31,24
WSB,2010-11,75,Eastern Ill.,40,12
WSB,2010-11,76,Jacksonville St.,40,21
WSB,2010-11,77,Oregon St.,19,28
WSB,2010-11,78,Georgia St.,36,25
WSB,2010-11,79,Boise St.,33,20
WSB,2010-11,80,Missouri St.,30,25
WSB,2010-11,81,Harvard,36,16
WSB,2010-11,82,South Carolina,26,30
WSB,2010-11,82,Michigan St.,27,27
WSB,2010-11,84,Radford,38,21
WSB,2010-11,85,Miami (OH),32,22
WSB,2010-11,86,Drake,34,21
WSB,2010-11,87,Valparaiso,34,21
WSB,2010-11,88,St. Joseph's,31,16
WSB,2010-11,89,UTSA,28,27
WSB,2010-11,90,UCF,22,32
WSB,2010-11,91,Cal St. Fullerton,23,24
WSB,2010-11,92,North Texas,22,30
WSB,2010-11,93,Kennesaw St.,28,27
WSB,2010-11,94,Utah,29,22
WSB,2010-11,95,S.C. Upstate,42,13
WSB,2010-11,96,Western Mich.,25,30
WSB,2010-11,97,Troy,32,27
WSB,2010-11,98,Ill.-Chicago,25,24
WSB,2010-11,99,Mercer,32,24
WSB,2010-11,100,Central Mich.,32,21
WSB,2010-11,101,UNLV,27,18
WSB,2010-11,102,North Dakota St.,30,27
WSB,2010-11,103,Ohio,26,23
WSB,2010-11,104,Fla. Gulf Coast,31,25
WSB,2010-11,105,Boston U.,34,18
WSB,2010-11,106,New Mexico,19,26
WSB,2010-11,107,Ga. Southern,28,29
WSB,2010-11,108,UNI,32,25
WSB,2010-11,109,Butler,32,24
WSB,2010-11,110,UC Santa Barbara,27,26
WSB,2010-11,111,Cleveland St.,29,21
WSB,2010-11,112,Campbell,32,28
WSB,2010-11,113,Col. of Charleston,37,21
WSB,2010-11,114,Ball St.,34,24
WSB,2010-11,115,Loyola (IL),26,26
WSB,2010-11,116,La.-Monroe,27,28
WSB,2010-11,117,UMKC,38,16
WSB,2010-11,118,Arkansas,13,39
WSB,2010-11,119,McNeese St.,31,29
WSB,2010-11,120,Appalachian St.,26,24
WSB,2010-11,121,Texas-Arlington,33,25
WSB,2010-11,122,Iona,31,22
WSB,2010-11,123,Loyola Marymount,32,27
WSB,2010-11,124,Northern Ill.,26,27
WSB,2010-11,125,St. John's (NY),20,30
WSB,2010-11,126,Connecticut,19,30
WSB,2010-11,127,Albany (NY),28,23
WSB,2010-11,128,Western Ky.,30,29
WSB,2010-11,129,St. Louis,29,24
WSB,2010-11,130,Binghamton,23,23
WSB,2010-11,131,Liberty,30,30
WSB,2010-11,132,Cal Poly,11,36
WSB,2010-11,133,UT Martin,34,24
WSB,2010-11,134,Portland St.,34,18
WSB,2010-11,135,Temple,22,23
WSB,2010-11,136,Quinnipiac,32,26
WSB,2010-11,137,SIU Edwardsville,28,30
WSB,2010-11,138,Fairfield,31,22
